2023-03-12 20:34:33.047904 [INFO   ] [APP] application started
2023-03-12 20:34:47.415963 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147400; ask volumes: 18; bid prices: 146600; bid volumes: 152
2023-03-12 20:34:47.677526 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 14400; bid prices: 146900; bid volumes: 4020
2023-03-12 20:34:47.677781 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147400; ask volumes: 18; bid prices: 146600; bid volumes: 152
2023-03-12 20:34:47.678109 [INFO   ] [AUTO] error with order 98: price is not a multiple of tick size
2023-03-12 20:34:47.678390 [INFO   ] [AUTO] error with order 99: price is not a multiple of tick size
2023-03-12 20:34:47.873851 [INFO   ] [CON] 'Exec' remote disconnect
2023-03-12 20:34:47.873897 [INFO   ] [AUTO] execution connection lost
2023-03-12 20:34:47.873954 [INFO   ] [CON] 'Info' closing
2023-03-12 20:34:47.873996 [INFO   ] [CON] 'Exec' closing
2023-03-12 20:35:45.098101 [INFO   ] [APP] application started
2023-03-12 20:35:45.098835 [INFO   ] [APP] loading configuration from 'trader-2.json'
2023-03-12 20:35:45.099718 [INFO   ] [CON] connecting to: 127.0.0.1:12345
2023-03-12 20:35:45.099969 [INFO   ] [CON] connected successfully to: 127.0.0.1:12345
2023-03-12 20:35:45.100015 [INFO   ] [BASE] logging in with teamname='TraderTwo' and secret='secret'
2023-03-12 20:35:49.926173 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 1000; bid prices: 146900; bid volumes: 13000
2023-03-12 20:35:49.926652 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 0; bid volumes: 0
2023-03-12 20:35:49.927842 [INFO   ] [AUTO] error with order 1: price is not a multiple of tick size
2023-03-12 20:35:49.927860 [INFO   ] [AUTO] error with order 2: price is not a multiple of tick size
2023-03-12 20:35:50.163095 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 9400; bid prices: 146900; bid volumes: 13000
2023-03-12 20:35:50.167126 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 10000; bid prices: 146400; bid volumes: 10000
2023-03-12 20:35:50.167361 [INFO   ] [AUTO] error with order 3: price is not a multiple of tick size
2023-03-12 20:35:50.167689 [INFO   ] [AUTO] error with order 4: price is not a multiple of tick size
2023-03-12 20:35:50.375208 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 10400; bid prices: 146300; bid volumes: 1000
2023-03-12 20:35:50.375689 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 10000; bid prices: 146400; bid volumes: 10000
2023-03-12 20:35:50.376460 [INFO   ] [AUTO] error with order 5: price is not a multiple of tick size
2023-03-12 20:35:50.377103 [INFO   ] [AUTO] error with order 6: price is not a multiple of tick size
2023-03-12 20:35:50.701420 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147600; ask volumes: 121; bid prices: 0; bid volumes: 0
2023-03-12 20:35:50.708266 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 9410; bid prices: 146900; bid volumes: 3450
2023-03-12 20:35:50.708891 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 10000; bid prices: 146400; bid volumes: 10000
2023-03-12 20:35:50.710566 [INFO   ] [AUTO] error with order 7: price is not a multiple of tick size
2023-03-12 20:35:50.710949 [INFO   ] [AUTO] error with order 8: price is not a multiple of tick size
2023-03-12 20:35:50.933511 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147100; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-12 20:35:50.955556 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147300; ask volumes: 1000; bid prices: 147100; bid volumes: 15000
2023-03-12 20:35:50.957857 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146400; bid volumes: 10000
2023-03-12 20:35:50.974465 [INFO   ] [AUTO] error with order 9: price is not a multiple of tick size
2023-03-12 20:35:50.974502 [INFO   ] [AUTO] error with order 10: price is not a multiple of tick size
2023-03-12 20:35:51.224563 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 10400; bid prices: 147000; bid volumes: 4000
2023-03-12 20:35:51.225024 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146600; bid volumes: 10000
2023-03-12 20:35:51.225547 [INFO   ] [AUTO] error with order 11: price is not a multiple of tick size
2023-03-12 20:35:51.226181 [INFO   ] [AUTO] error with order 12: price is not a multiple of tick size
2023-03-12 20:35:51.416994 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 9400; bid prices: 147000; bid volumes: 900
2023-03-12 20:35:51.417697 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146500; bid volumes: 10000
2023-03-12 20:35:51.418846 [INFO   ] [AUTO] error with order 13: price is not a multiple of tick size
2023-03-12 20:35:51.418862 [INFO   ] [AUTO] error with order 14: price is not a multiple of tick size
2023-03-12 20:35:51.649878 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 20; bid prices: 147000; bid volumes: 12900
2023-03-12 20:35:51.650621 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146400; bid volumes: 10000
2023-03-12 20:35:51.909432 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 9400; bid prices: 146800; bid volumes: 10000
2023-03-12 20:35:51.914390 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146900; bid volumes: 46
2023-03-12 20:35:51.918311 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 147000; bid volumes: 900
2023-03-12 20:35:51.918423 [INFO   ] [AUTO] error with order 17: price is not a multiple of tick size
2023-03-12 20:35:51.918434 [INFO   ] [AUTO] error with order 18: price is not a multiple of tick size
2023-03-12 20:35:52.061540 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 146900; bid volumes: 500
2023-03-12 20:35:52.154311 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 13400; bid prices: 146900; bid volumes: 4000
2023-03-12 20:35:52.154530 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146400; bid volumes: 10000
2023-03-12 20:35:52.155317 [INFO   ] [AUTO] error with order 19: price is not a multiple of tick size
2023-03-12 20:35:52.155866 [INFO   ] [AUTO] error with order 20: price is not a multiple of tick size
2023-03-12 20:35:52.371376 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146400; bid volumes: 71
2023-03-12 20:35:52.434892 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 11400; bid prices: 146800; bid volumes: 2000
2023-03-12 20:35:52.435050 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146400; bid volumes: 9929
2023-03-12 20:35:52.437281 [INFO   ] [AUTO] error with order 21: price is not a multiple of tick size
2023-03-12 20:35:52.437610 [INFO   ] [AUTO] error with order 22: price is not a multiple of tick size
2023-03-12 20:35:52.662771 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 11400; bid prices: 146700; bid volumes: 1000
2023-03-12 20:35:52.663005 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146200; bid volumes: 10000
2023-03-12 20:35:52.663334 [INFO   ] [AUTO] error with order 23: price is not a multiple of tick size
2023-03-12 20:35:52.663567 [INFO   ] [AUTO] error with order 24: price is not a multiple of tick size
2023-03-12 20:35:52.958520 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 10400; bid prices: 146800; bid volumes: 3000
2023-03-12 20:35:52.958774 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146200; bid volumes: 10000
2023-03-12 20:35:52.959100 [INFO   ] [AUTO] error with order 25: price is not a multiple of tick size
2023-03-12 20:35:52.959360 [INFO   ] [AUTO] error with order 26: price is not a multiple of tick size
2023-03-12 20:35:53.224451 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 1400; bid prices: 146900; bid volumes: 3000
2023-03-12 20:35:53.224662 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146300; bid volumes: 10000
2023-03-12 20:35:53.224851 [INFO   ] [AUTO] error with order 27: price is not a multiple of tick size
2023-03-12 20:35:53.225195 [INFO   ] [AUTO] error with order 28: price is not a multiple of tick size
2023-03-12 20:35:53.308848 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 0; bid volumes: 0
2023-03-12 20:35:53.425222 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 9000; bid prices: 146800; bid volumes: 13000
2023-03-12 20:35:53.425472 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147500; ask volumes: 10000; bid prices: 146300; bid volumes: 10000
2023-03-12 20:35:53.425739 [INFO   ] [AUTO] error with order 29: price is not a multiple of tick size
2023-03-12 20:35:53.426053 [INFO   ] [AUTO] error with order 30: price is not a multiple of tick size
2023-03-12 20:35:53.560729 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146300; bid volumes: 17
2023-03-12 20:35:53.670233 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 1000; bid prices: 146800; bid volumes: 13000
2023-03-12 20:35:53.671733 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147500; ask volumes: 10000; bid prices: 146300; bid volumes: 9983
2023-03-12 20:35:53.672957 [INFO   ] [AUTO] error with order 31: price is not a multiple of tick size
2023-03-12 20:35:53.673494 [INFO   ] [AUTO] error with order 32: price is not a multiple of tick size
2023-03-12 20:35:53.944197 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 14120; bid prices: 146800; bid volumes: 2000
2023-03-12 20:35:53.944461 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147400; ask volumes: 10000; bid prices: 146200; bid volumes: 10000
2023-03-12 20:35:53.944812 [INFO   ] [AUTO] error with order 33: price is not a multiple of tick size
2023-03-12 20:35:53.945324 [INFO   ] [AUTO] error with order 34: price is not a multiple of tick size
2023-03-12 20:35:54.133813 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 13400; bid prices: 146800; bid volumes: 5000
2023-03-12 20:35:54.134836 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 20; bid prices: 146200; bid volumes: 10000
2023-03-12 20:35:54.136164 [INFO   ] [AUTO] error with order 35: price is not a multiple of tick size
2023-03-12 20:35:54.136292 [INFO   ] [AUTO] error with order 36: price is not a multiple of tick size
2023-03-12 20:35:54.398052 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146300; bid volumes: 19
2023-03-12 20:35:54.417050 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 15130; bid prices: 146800; bid volumes: 2000
2023-03-12 20:35:54.417412 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 20; bid prices: 146300; bid volumes: 9981
2023-03-12 20:35:54.418228 [INFO   ] [AUTO] error with order 37: price is not a multiple of tick size
2023-03-12 20:35:54.418840 [INFO   ] [AUTO] error with order 38: price is not a multiple of tick size
2023-03-12 20:35:54.656096 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 13400; bid prices: 146600; bid volumes: 11750
2023-03-12 20:35:54.656649 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 20; bid prices: 146100; bid volumes: 10000
2023-03-12 20:35:54.658356 [INFO   ] [AUTO] error with order 39: price is not a multiple of tick size
2023-03-12 20:35:54.658740 [INFO   ] [AUTO] error with order 40: price is not a multiple of tick size
2023-03-12 20:35:54.923622 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146800; ask volumes: 9000; bid prices: 146700; bid volumes: 2000
2023-03-12 20:35:54.924238 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 20; bid prices: 146200; bid volumes: 10000
2023-03-12 20:35:54.925544 [INFO   ] [AUTO] error with order 41: price is not a multiple of tick size
2023-03-12 20:35:54.926154 [INFO   ] [AUTO] error with order 42: price is not a multiple of tick size
2023-03-12 20:35:55.133559 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 146800; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-12 20:35:55.148525 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 9400; bid prices: 146800; bid volumes: 13000
2023-03-12 20:35:55.149583 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 20; bid prices: 146200; bid volumes: 10000
2023-03-12 20:35:55.149758 [INFO   ] [AUTO] error with order 43: price is not a multiple of tick size
2023-03-12 20:35:55.150096 [INFO   ] [AUTO] error with order 44: price is not a multiple of tick size
2023-03-12 20:35:55.381979 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 1400; bid prices: 147000; bid volumes: 14000
2023-03-12 20:35:55.382732 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 20; bid prices: 146300; bid volumes: 10000
2023-03-12 20:35:55.385290 [INFO   ] [AUTO] error with order 45: price is not a multiple of tick size
2023-03-12 20:35:55.386369 [INFO   ] [AUTO] error with order 46: price is not a multiple of tick size
2023-03-12 20:35:55.710786 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 11400; bid prices: 146800; bid volumes: 3000
2023-03-12 20:35:55.712057 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 20; bid prices: 147000; bid volumes: 84
2023-03-12 20:35:55.714259 [INFO   ] [AUTO] error with order 47: price is not a multiple of tick size
2023-03-12 20:35:55.714285 [INFO   ] [AUTO] error with order 48: price is not a multiple of tick size
2023-03-12 20:35:55.930363 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 11400; bid prices: 146800; bid volumes: 2000
2023-03-12 20:35:55.930629 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 20; bid prices: 147000; bid volumes: 84
2023-03-12 20:35:56.017073 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 146800; bid volumes: 10
2023-03-12 20:35:56.127657 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146800; ask volumes: 12400; bid prices: 146600; bid volumes: 2000
2023-03-12 20:35:56.128956 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 20; bid prices: 147000; bid volumes: 84
2023-03-12 20:35:56.133404 [INFO   ] [AUTO] error with order 49: price is not a multiple of tick size
2023-03-12 20:35:56.137793 [INFO   ] [AUTO] error with order 50: price is not a multiple of tick size
2023-03-12 20:35:56.394381 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146700; ask volumes: 1010; bid prices: 146600; bid volumes: 14760
2023-03-12 20:35:56.396079 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 20; bid prices: 147000; bid volumes: 98
2023-03-12 20:35:56.396289 [INFO   ] [AUTO] error with order 51: price is not a multiple of tick size
2023-03-12 20:35:56.398847 [INFO   ] [AUTO] error with order 52: price is not a multiple of tick size
2023-03-12 20:35:56.504519 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147200; ask volumes: 44; bid prices: 0; bid volumes: 0
2023-03-12 20:35:56.552497 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 146700; ask volumes: 1010; bid prices: 0; bid volumes: 0
2023-03-12 20:35:56.700447 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 2150; bid prices: 146700; bid volumes: 5000
2023-03-12 20:35:56.700761 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 45; bid prices: 147000; bid volumes: 98
2023-03-12 20:35:56.701092 [INFO   ] [AUTO] error with order 53: price is not a multiple of tick size
2023-03-12 20:35:56.701386 [INFO   ] [AUTO] error with order 54: price is not a multiple of tick size
2023-03-12 20:35:56.864984 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 146900; ask volumes: 750; bid prices: 0; bid volumes: 0
2023-03-12 20:35:56.973335 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 9400; bid prices: 146900; bid volumes: 13000
2023-03-12 20:35:56.973524 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 45; bid prices: 147000; bid volumes: 98
2023-03-12 20:35:56.974202 [INFO   ] [AUTO] error with order 55: price is not a multiple of tick size
2023-03-12 20:35:56.974986 [INFO   ] [AUTO] error with order 56: price is not a multiple of tick size
2023-03-12 20:35:57.185380 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 13410; bid prices: 146900; bid volumes: 2000
2023-03-12 20:35:57.186280 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 45; bid prices: 147000; bid volumes: 98
2023-03-12 20:35:57.189584 [INFO   ] [AUTO] error with order 57: price is not a multiple of tick size
2023-03-12 20:35:57.189936 [INFO   ] [AUTO] error with order 58: price is not a multiple of tick size
2023-03-12 20:35:57.425757 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 16410; bid prices: 146800; bid volumes: 14760
2023-03-12 20:35:57.426038 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 45; bid prices: 147000; bid volumes: 98
2023-03-12 20:35:57.426564 [INFO   ] [AUTO] error with order 59: price is not a multiple of tick size
2023-03-12 20:35:57.426950 [INFO   ] [AUTO] error with order 60: price is not a multiple of tick size
2023-03-12 20:35:57.673733 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 10400; bid prices: 146800; bid volumes: 3000
2023-03-12 20:35:57.674531 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 45; bid prices: 147000; bid volumes: 98
2023-03-12 20:35:57.674771 [INFO   ] [AUTO] error with order 61: price is not a multiple of tick size
2023-03-12 20:35:57.675308 [INFO   ] [AUTO] error with order 62: price is not a multiple of tick size
2023-03-12 20:35:57.962384 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 11400; bid prices: 146800; bid volumes: 11020
2023-03-12 20:35:57.962720 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 45; bid prices: 147000; bid volumes: 98
2023-03-12 20:35:57.967391 [INFO   ] [AUTO] error with order 63: price is not a multiple of tick size
2023-03-12 20:35:57.971238 [INFO   ] [AUTO] error with order 64: price is not a multiple of tick size
2023-03-12 20:35:58.047439 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 147000; bid volumes: 39
2023-03-12 20:35:58.130073 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 11400; bid prices: 146800; bid volumes: 12020
2023-03-12 20:35:58.130676 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 45; bid prices: 147000; bid volumes: 59
2023-03-12 20:35:58.130717 [INFO   ] [AUTO] error with order 65: price is not a multiple of tick size
2023-03-12 20:35:58.131606 [INFO   ] [AUTO] error with order 66: price is not a multiple of tick size
2023-03-12 20:35:58.425361 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 12400; bid prices: 146800; bid volumes: 2020
2023-03-12 20:35:58.425539 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 45; bid prices: 147000; bid volumes: 59
2023-03-12 20:35:58.426204 [INFO   ] [AUTO] error with order 67: price is not a multiple of tick size
2023-03-12 20:35:58.426510 [INFO   ] [AUTO] error with order 68: price is not a multiple of tick size
2023-03-12 20:35:58.710838 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 11400; bid prices: 146700; bid volumes: 2020
2023-03-12 20:35:58.711101 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 45; bid prices: 147000; bid volumes: 59
2023-03-12 20:35:58.711512 [INFO   ] [AUTO] error with order 69: price is not a multiple of tick size
2023-03-12 20:35:58.712460 [INFO   ] [AUTO] error with order 70: price is not a multiple of tick size
2023-03-12 20:35:58.793899 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 147000; bid volumes: 59
2023-03-12 20:35:58.927988 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 12400; bid prices: 146700; bid volumes: 2020
2023-03-12 20:35:58.928144 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146400; ask volumes: 70; bid prices: 146200; bid volumes: 10000
2023-03-12 20:35:58.928768 [INFO   ] [AUTO] error with order 71: price is not a multiple of tick size
2023-03-12 20:35:58.930001 [INFO   ] [AUTO] error with order 72: price is not a multiple of tick size
2023-03-12 20:35:59.172979 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 2000; bid prices: 146700; bid volumes: 12810
2023-03-12 20:35:59.182839 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146400; ask volumes: 70; bid prices: 146200; bid volumes: 10000
2023-03-12 20:35:59.185916 [INFO   ] [AUTO] error with order 73: price is not a multiple of tick size
2023-03-12 20:35:59.187306 [INFO   ] [AUTO] error with order 74: price is not a multiple of tick size
2023-03-12 20:35:59.390592 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146800; ask volumes: 8400; bid prices: 146600; bid volumes: 13810
2023-03-12 20:35:59.391000 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146400; ask volumes: 70; bid prices: 146200; bid volumes: 10000
2023-03-12 20:35:59.411739 [INFO   ] [AUTO] error with order 75: price is not a multiple of tick size
2023-03-12 20:35:59.413505 [INFO   ] [AUTO] error with order 76: price is not a multiple of tick size
2023-03-12 20:35:59.635966 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146700; ask volumes: 1000; bid prices: 146500; bid volumes: 13790
2023-03-12 20:35:59.637157 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146400; ask volumes: 70; bid prices: 146100; bid volumes: 10000
2023-03-12 20:35:59.637247 [INFO   ] [AUTO] error with order 77: price is not a multiple of tick size
2023-03-12 20:35:59.638926 [INFO   ] [AUTO] error with order 78: price is not a multiple of tick size
2023-03-12 20:35:59.911066 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146800; ask volumes: 11400; bid prices: 146600; bid volumes: 2020
2023-03-12 20:35:59.911216 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146400; ask volumes: 70; bid prices: 146000; bid volumes: 10000
2023-03-12 20:35:59.913837 [INFO   ] [AUTO] error with order 79: price is not a multiple of tick size
2023-03-12 20:35:59.913949 [INFO   ] [AUTO] error with order 80: price is not a multiple of tick size
2023-03-12 20:36:00.199331 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 2000; bid prices: 146700; bid volumes: 13810
2023-03-12 20:36:00.199837 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146400; ask volumes: 70; bid prices: 146200; bid volumes: 10000
2023-03-12 20:36:00.202800 [INFO   ] [AUTO] error with order 81: price is not a multiple of tick size
2023-03-12 20:36:00.203287 [INFO   ] [AUTO] error with order 82: price is not a multiple of tick size
2023-03-12 20:36:00.406930 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 146900; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-12 20:36:00.407130 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 1000; bid prices: 146900; bid volumes: 1390
2023-03-12 20:36:00.407357 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146400; ask volumes: 70; bid prices: 146200; bid volumes: 10000
2023-03-12 20:36:00.407760 [INFO   ] [AUTO] error with order 83: price is not a multiple of tick size
2023-03-12 20:36:00.408819 [INFO   ] [AUTO] error with order 84: price is not a multiple of tick size
2023-03-12 20:36:00.564958 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146200; bid volumes: 12
2023-03-12 20:36:00.565151 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147000; ask volumes: 710; bid prices: 0; bid volumes: 0
2023-03-12 20:36:00.632747 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146400; ask volumes: 70; bid prices: 0; bid volumes: 0
2023-03-12 20:36:00.659885 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 3430; bid prices: 147000; bid volumes: 1000
2023-03-12 20:36:00.660029 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 45; bid prices: 146500; bid volumes: 9930
2023-03-12 20:36:00.661211 [INFO   ] [AUTO] error with order 85: price is not a multiple of tick size
2023-03-12 20:36:00.661666 [INFO   ] [AUTO] error with order 86: price is not a multiple of tick size
2023-03-12 20:36:00.696593 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147300; ask volumes: 33; bid prices: 0; bid volumes: 0
2023-03-12 20:36:00.880964 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 3030; bid prices: 147000; bid volumes: 5780
2023-03-12 20:36:00.881914 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 12; bid prices: 146500; bid volumes: 9930
2023-03-12 20:36:00.883422 [INFO   ] [AUTO] error with order 87: price is not a multiple of tick size
2023-03-12 20:36:00.883890 [INFO   ] [AUTO] error with order 88: price is not a multiple of tick size
2023-03-12 20:36:01.182755 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 2030; bid prices: 147000; bid volumes: 15780
2023-03-12 20:36:01.185540 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 12; bid prices: 146600; bid volumes: 152
2023-03-12 20:36:01.185603 [INFO   ] [AUTO] error with order 89: price is not a multiple of tick size
2023-03-12 20:36:01.186259 [INFO   ] [AUTO] error with order 90: price is not a multiple of tick size
2023-03-12 20:36:01.441661 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 1030; bid prices: 147100; bid volumes: 5020
2023-03-12 20:36:01.441934 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 12; bid prices: 146600; bid volumes: 152
2023-03-12 20:36:01.442331 [INFO   ] [AUTO] error with order 91: price is not a multiple of tick size
2023-03-12 20:36:01.442747 [INFO   ] [AUTO] error with order 92: price is not a multiple of tick size
2023-03-12 20:36:01.508824 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147200; ask volumes: 1030; bid prices: 0; bid volumes: 0
2023-03-12 20:36:01.645389 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147300; ask volumes: 12; bid prices: 0; bid volumes: 0
2023-03-12 20:36:01.691133 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 14000; bid prices: 147000; bid volumes: 2020
