2023-03-12 20:31:34,064 [INFO   ] [APP] exchange started with arguments={rtg.py, run, trader-2}
2023-03-12 20:35:56,701 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=6.801319 client_order_id=53 message='price is not a multiple of tick size'
2023-03-12 20:35:56,701 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=6.801721 client_order_id=54 message='price is not a multiple of tick size'
2023-03-12 20:35:56,974 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=7.074001 client_order_id=55 message='price is not a multiple of tick size'
2023-03-12 20:35:56,975 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=7.074974 client_order_id=56 message='price is not a multiple of tick size'
2023-03-12 20:35:57,189 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=7.286501 client_order_id=57 message='price is not a multiple of tick size'
2023-03-12 20:35:57,189 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=7.290262 client_order_id=58 message='price is not a multiple of tick size'
2023-03-12 20:35:57,426 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=7.526585 client_order_id=59 message='price is not a multiple of tick size'
2023-03-12 20:35:57,426 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=7.527298 client_order_id=60 message='price is not a multiple of tick size'
2023-03-12 20:35:57,674 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=7.774848 client_order_id=61 message='price is not a multiple of tick size'
2023-03-12 20:35:57,675 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=7.775642 client_order_id=62 message='price is not a multiple of tick size'
2023-03-12 20:35:57,967 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=8.063069 client_order_id=63 message='price is not a multiple of tick size'
2023-03-12 20:35:57,971 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=8.068079 client_order_id=64 message='price is not a multiple of tick size'
2023-03-12 20:35:58,130 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=8.230955 client_order_id=65 message='price is not a multiple of tick size'
2023-03-12 20:35:58,131 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=8.231413 client_order_id=66 message='price is not a multiple of tick size'
2023-03-12 20:35:58,426 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=8.526117 client_order_id=67 message='price is not a multiple of tick size'
2023-03-12 20:35:58,426 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=8.526857 client_order_id=68 message='price is not a multiple of tick size'
2023-03-12 20:35:58,711 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=8.811605 client_order_id=69 message='price is not a multiple of tick size'
2023-03-12 20:35:58,712 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=8.812584 client_order_id=70 message='price is not a multiple of tick size'
2023-03-12 20:35:58,928 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=9.028734 client_order_id=71 message='price is not a multiple of tick size'
2023-03-12 20:35:58,929 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=9.029573 client_order_id=72 message='price is not a multiple of tick size'
2023-03-12 20:35:59,183 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=9.283141 client_order_id=73 message='price is not a multiple of tick size'
2023-03-12 20:35:59,183 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=9.284147 client_order_id=74 message='price is not a multiple of tick size'
2023-03-12 20:35:59,411 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=9.491270 client_order_id=75 message='price is not a multiple of tick size'
2023-03-12 20:35:59,413 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=9.512611 client_order_id=76 message='price is not a multiple of tick size'
2023-03-12 20:35:59,636 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=9.736778 client_order_id=77 message='price is not a multiple of tick size'
2023-03-12 20:35:59,636 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=9.737324 client_order_id=78 message='price is not a multiple of tick size'
2023-03-12 20:35:59,913 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=10.011740 client_order_id=79 message='price is not a multiple of tick size'
2023-03-12 20:35:59,914 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=10.014218 client_order_id=80 message='price is not a multiple of tick size'
2023-03-12 20:36:00,201 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=10.302252 client_order_id=81 message='price is not a multiple of tick size'
2023-03-12 20:36:00,202 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=10.302573 client_order_id=82 message='price is not a multiple of tick size'
2023-03-12 20:36:00,407 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=10.508043 client_order_id=83 message='price is not a multiple of tick size'
2023-03-12 20:36:00,408 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=10.508628 client_order_id=84 message='price is not a multiple of tick size'
2023-03-12 20:36:00,661 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=10.760551 client_order_id=85 message='price is not a multiple of tick size'
2023-03-12 20:36:00,661 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=10.761815 client_order_id=86 message='price is not a multiple of tick size'
2023-03-12 20:36:00,883 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=10.982580 client_order_id=87 message='price is not a multiple of tick size'
2023-03-12 20:36:00,883 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=10.984050 client_order_id=88 message='price is not a multiple of tick size'
2023-03-12 20:36:01,185 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=11.285838 client_order_id=89 message='price is not a multiple of tick size'
2023-03-12 20:36:01,185 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=11.286324 client_order_id=90 message='price is not a multiple of tick size'
2023-03-12 20:36:01,442 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=11.542376 client_order_id=91 message='price is not a multiple of tick size'
2023-03-12 20:36:01,442 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=11.543060 client_order_id=92 message='price is not a multiple of tick size'
2023-03-12 20:36:01,696 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=11.796514 client_order_id=93 message='price is not a multiple of tick size'
2023-03-12 20:36:01,696 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=11.796826 client_order_id=94 message='price is not a multiple of tick size'
2023-03-12 20:36:01,924 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=12.024489 client_order_id=95 message='price is not a multiple of tick size'
2023-03-12 20:36:01,924 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=12.025211 client_order_id=96 message='price is not a multiple of tick size'
2023-03-12 20:36:02,220 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=12.302269 client_order_id=97 message='price is not a multiple of tick size'
2023-03-12 20:36:02,221 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=12.320956 client_order_id=98 message='price is not a multiple of tick size'
2023-03-12 20:36:02,720 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=12.821304 client_order_id=99 message='price is not a multiple of tick size'
2023-03-12 20:36:02,721 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=12.821798 client_order_id=100 message='price is not a multiple of tick size'
2023-03-12 20:36:02,935 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=13.032834 client_order_id=101 message='price is not a multiple of tick size'
2023-03-12 20:36:02,935 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=13.035629 client_order_id=102 message='price is not a multiple of tick size'
2023-03-12 20:36:03,185 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=13.284720 client_order_id=103 message='price is not a multiple of tick size'
2023-03-12 20:36:03,186 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=13.286404 client_order_id=104 message='price is not a multiple of tick size'
2023-03-12 20:36:03,459 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=13.558604 client_order_id=105 message='price is not a multiple of tick size'
2023-03-12 20:36:03,459 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=13.559605 client_order_id=106 message='price is not a multiple of tick size'
2023-03-12 20:36:03,641 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=13.741567 client_order_id=107 message='price is not a multiple of tick size'
2023-03-12 20:36:03,641 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=13.742091 client_order_id=108 message='price is not a multiple of tick size'
2023-03-12 20:36:03,926 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=14.026083 client_order_id=109 message='price is not a multiple of tick size'
2023-03-12 20:36:03,926 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=14.027232 client_order_id=110 message='price is not a multiple of tick size'
2023-03-12 20:36:04,144 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=14.242355 client_order_id=111 message='price is not a multiple of tick size'
2023-03-12 20:36:04,145 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=14.245515 client_order_id=112 message='price is not a multiple of tick size'
2023-03-12 20:36:04,463 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=14.563898 client_order_id=113 message='price is not a multiple of tick size'
2023-03-12 20:36:04,464 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=14.564333 client_order_id=114 message='price is not a multiple of tick size'
2023-03-12 20:36:04,698 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=14.798555 client_order_id=115 message='price is not a multiple of tick size'
2023-03-12 20:36:04,699 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=14.799593 client_order_id=116 message='price is not a multiple of tick size'
2023-03-12 20:36:04,962 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=15.062844 client_order_id=117 message='price is not a multiple of tick size'
2023-03-12 20:36:04,962 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=15.063282 client_order_id=118 message='price is not a multiple of tick size'
2023-03-12 20:36:05,178 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=15.276007 client_order_id=119 message='price is not a multiple of tick size'
2023-03-12 20:36:05,178 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=15.278969 client_order_id=120 message='price is not a multiple of tick size'
2023-03-12 20:36:05,416 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=15.515161 client_order_id=121 message='price is not a multiple of tick size'
2023-03-12 20:36:05,416 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=15.517308 client_order_id=122 message='price is not a multiple of tick size'
2023-03-12 20:36:05,720 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=15.819680 client_order_id=123 message='price is not a multiple of tick size'
2023-03-12 20:36:05,721 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=15.821595 client_order_id=124 message='price is not a multiple of tick size'
2023-03-12 20:36:05,968 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=16.068308 client_order_id=125 message='price is not a multiple of tick size'
2023-03-12 20:36:05,969 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=16.069646 client_order_id=126 message='price is not a multiple of tick size'
2023-03-12 20:36:06,178 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=16.278152 client_order_id=127 message='price is not a multiple of tick size'
2023-03-12 20:36:06,179 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=16.279345 client_order_id=128 message='price is not a multiple of tick size'
2023-03-12 20:36:06,445 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=16.543461 client_order_id=129 message='price is not a multiple of tick size'
2023-03-12 20:36:06,445 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=16.545963 client_order_id=130 message='price is not a multiple of tick size'
2023-03-12 20:36:06,629 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=16.728267 client_order_id=131 message='price is not a multiple of tick size'
2023-03-12 20:36:06,629 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=16.729986 client_order_id=132 message='price is not a multiple of tick size'
2023-03-12 20:36:06,886 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=16.986199 client_order_id=133 message='price is not a multiple of tick size'
2023-03-12 20:36:06,888 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=16.988348 client_order_id=134 message='price is not a multiple of tick size'
2023-03-12 20:36:07,192 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=17.292374 client_order_id=135 message='price is not a multiple of tick size'
2023-03-12 20:36:07,193 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=17.293794 client_order_id=136 message='price is not a multiple of tick size'
2023-03-12 20:36:07,412 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=17.512823 client_order_id=137 message='price is not a multiple of tick size'
2023-03-12 20:36:07,412 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=17.513122 client_order_id=138 message='price is not a multiple of tick size'
2023-03-12 20:36:07,656 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=17.756765 client_order_id=139 message='price is not a multiple of tick size'
2023-03-12 20:36:07,657 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=17.757367 client_order_id=140 message='price is not a multiple of tick size'
2023-03-12 20:36:07,889 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=17.989471 client_order_id=141 message='price is not a multiple of tick size'
2023-03-12 20:36:07,890 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=17.990522 client_order_id=142 message='price is not a multiple of tick size'
2023-03-12 20:36:08,146 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=18.245421 client_order_id=143 message='price is not a multiple of tick size'
2023-03-12 20:36:08,147 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=18.247690 client_order_id=144 message='price is not a multiple of tick size'
2023-03-12 20:36:08,434 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=18.531187 client_order_id=145 message='price is not a multiple of tick size'
2023-03-12 20:36:08,435 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=18.535040 client_order_id=146 message='price is not a multiple of tick size'
2023-03-12 20:36:08,684 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=18.782817 client_order_id=147 message='price is not a multiple of tick size'
2023-03-12 20:36:08,685 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=18.785359 client_order_id=148 message='price is not a multiple of tick size'
2023-03-12 20:36:09,179 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=19.279236 client_order_id=149 message='price is not a multiple of tick size'
2023-03-12 20:36:09,181 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=19.281629 client_order_id=150 message='price is not a multiple of tick size'
2023-03-12 20:36:09,480 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=19.576596 client_order_id=151 message='price is not a multiple of tick size'
2023-03-12 20:36:09,480 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=19.581123 client_order_id=152 message='price is not a multiple of tick size'
2023-03-12 20:36:09,644 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=19.744338 client_order_id=153 message='price is not a multiple of tick size'
2023-03-12 20:36:09,645 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=19.745407 client_order_id=154 message='price is not a multiple of tick size'
2023-03-12 20:36:09,931 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=20.029304 client_order_id=155 message='price is not a multiple of tick size'
2023-03-12 20:36:09,931 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=20.031786 client_order_id=156 message='price is not a multiple of tick size'
2023-03-12 20:36:10,219 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=20.316537 client_order_id=157 message='price is not a multiple of tick size'
2023-03-12 20:36:10,221 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=20.321499 client_order_id=158 message='price is not a multiple of tick size'
2023-03-12 20:36:10,421 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=20.520506 client_order_id=159 message='price is not a multiple of tick size'
2023-03-12 20:36:10,422 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=20.522532 client_order_id=160 message='price is not a multiple of tick size'
2023-03-12 20:36:10,664 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=20.761390 client_order_id=161 message='price is not a multiple of tick size'
2023-03-12 20:36:10,665 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=20.765001 client_order_id=162 message='price is not a multiple of tick size'
2023-03-12 20:36:10,962 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=21.055414 client_order_id=163 message='price is not a multiple of tick size'
2023-03-12 20:36:10,964 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=21.063499 client_order_id=164 message='price is not a multiple of tick size'
2023-03-12 20:36:11,209 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=21.308317 client_order_id=165 message='price is not a multiple of tick size'
2023-03-12 20:36:11,209 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=21.309889 client_order_id=166 message='price is not a multiple of tick size'
2023-03-12 20:36:11,382 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=21.480100 client_order_id=167 message='price is not a multiple of tick size'
2023-03-12 20:36:11,382 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=21.483263 client_order_id=168 message='price is not a multiple of tick size'
2023-03-12 20:36:11,661 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=21.761677 client_order_id=169 message='price is not a multiple of tick size'
2023-03-12 20:36:11,662 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=21.762545 client_order_id=170 message='price is not a multiple of tick size'
2023-03-12 20:36:12,151 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=22.252251 client_order_id=174 message='price is not a multiple of tick size'
2023-03-12 20:36:12,152 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=22.252569 client_order_id=175 message='price is not a multiple of tick size'
2023-03-12 20:36:12,438 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=22.533086 client_order_id=176 message='price is not a multiple of tick size'
2023-03-12 20:36:12,440 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=22.540207 client_order_id=177 message='price is not a multiple of tick size'
2023-03-12 20:36:12,690 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=22.787798 client_order_id=178 message='price is not a multiple of tick size'
2023-03-12 20:36:12,692 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=22.792935 client_order_id=179 message='price is not a multiple of tick size'
2023-03-12 20:36:12,959 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=23.059881 client_order_id=180 message='price is not a multiple of tick size'
2023-03-12 20:36:12,959 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=23.060186 client_order_id=181 message='price is not a multiple of tick size'
2023-03-12 20:36:13,179 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=23.278781 client_order_id=182 message='price is not a multiple of tick size'
2023-03-12 20:36:13,180 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=23.280129 client_order_id=183 message='price is not a multiple of tick size'
2023-03-12 20:36:13,402 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=23.501281 client_order_id=184 message='price is not a multiple of tick size'
2023-03-12 20:36:13,402 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=23.503037 client_order_id=185 message='price is not a multiple of tick size'
2023-03-12 20:36:13,697 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=23.796793 client_order_id=186 message='price is not a multiple of tick size'
2023-03-12 20:36:13,697 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=23.798177 client_order_id=187 message='price is not a multiple of tick size'
2023-03-12 20:36:13,956 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=24.055614 client_order_id=188 message='price is not a multiple of tick size'
2023-03-12 20:36:13,956 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=24.056817 client_order_id=189 message='price is not a multiple of tick size'
2023-03-12 20:36:14,181 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=24.274294 client_order_id=190 message='price is not a multiple of tick size'
2023-03-12 20:36:14,181 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=24.282009 client_order_id=191 message='price is not a multiple of tick size'
2023-03-12 20:36:14,462 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=24.559439 client_order_id=192 message='price is not a multiple of tick size'
2023-03-12 20:36:14,462 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=24.563220 client_order_id=193 message='price is not a multiple of tick size'
2023-03-12 20:36:14,690 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=24.790921 client_order_id=194 message='price is not a multiple of tick size'
2023-03-12 20:36:14,692 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=24.792313 client_order_id=195 message='price is not a multiple of tick size'
2023-03-12 20:36:14,938 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=25.038317 client_order_id=196 message='price is not a multiple of tick size'
2023-03-12 20:36:14,939 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=25.039399 client_order_id=197 message='price is not a multiple of tick size'
2023-03-12 20:36:15,478 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=25.571015 client_order_id=198 message='price is not a multiple of tick size'
2023-03-12 20:36:15,479 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=25.579236 client_order_id=199 message='price is not a multiple of tick size'
2023-03-12 20:36:15,716 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=25.816727 client_order_id=200 message='price is not a multiple of tick size'
2023-03-12 20:36:15,716 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=25.817094 client_order_id=201 message='price is not a multiple of tick size'
2023-03-12 20:36:15,938 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=26.036325 client_order_id=202 message='price is not a multiple of tick size'
2023-03-12 20:36:15,940 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=26.040458 client_order_id=203 message='price is not a multiple of tick size'
2023-03-12 20:36:16,208 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=26.292941 client_order_id=204 message='price is not a multiple of tick size'
2023-03-12 20:36:16,222 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=26.309044 client_order_id=205 message='price is not a multiple of tick size'
2023-03-12 20:36:16,424 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=26.522555 client_order_id=206 message='price is not a multiple of tick size'
2023-03-12 20:36:16,425 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=26.525611 client_order_id=207 message='price is not a multiple of tick size'
2023-03-12 20:36:16,726 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=26.825982 client_order_id=208 message='price is not a multiple of tick size'
2023-03-12 20:36:16,726 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=26.826667 client_order_id=209 message='price is not a multiple of tick size'
2023-03-12 20:36:16,912 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=27.012432 client_order_id=210 message='price is not a multiple of tick size'
2023-03-12 20:36:16,912 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=27.012734 client_order_id=211 message='price is not a multiple of tick size'
2023-03-12 20:36:17,230 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=27.328018 client_order_id=212 message='price is not a multiple of tick size'
2023-03-12 20:36:17,232 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=27.332834 client_order_id=213 message='price is not a multiple of tick size'
2023-03-12 20:36:17,420 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=27.519056 client_order_id=214 message='price is not a multiple of tick size'
2023-03-12 20:36:17,421 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=27.521416 client_order_id=215 message='price is not a multiple of tick size'
2023-03-12 20:36:17,641 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=27.740988 client_order_id=216 message='price is not a multiple of tick size'
2023-03-12 20:36:17,641 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=27.741676 client_order_id=217 message='price is not a multiple of tick size'
2023-03-12 20:36:17,947 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=28.047082 client_order_id=218 message='price is not a multiple of tick size'
2023-03-12 20:36:17,947 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=28.047951 client_order_id=219 message='price is not a multiple of tick size'
2023-03-12 20:36:18,167 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=28.267302 client_order_id=220 message='price is not a multiple of tick size'
2023-03-12 20:36:18,167 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=28.268266 client_order_id=221 message='price is not a multiple of tick size'
2023-03-12 20:36:18,420 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=28.520840 client_order_id=222 message='price is not a multiple of tick size'
2023-03-12 20:36:18,421 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=28.521378 client_order_id=223 message='price is not a multiple of tick size'
2023-03-12 20:36:18,711 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=28.811786 client_order_id=224 message='price is not a multiple of tick size'
2023-03-12 20:36:18,711 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=28.812072 client_order_id=225 message='price is not a multiple of tick size'
2023-03-12 20:36:18,952 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=29.052359 client_order_id=226 message='price is not a multiple of tick size'
2023-03-12 20:36:18,952 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=29.052735 client_order_id=227 message='price is not a multiple of tick size'
2023-03-12 20:36:19,181 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=29.281754 client_order_id=228 message='price is not a multiple of tick size'
2023-03-12 20:36:19,182 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=29.282518 client_order_id=229 message='price is not a multiple of tick size'
2023-03-12 20:36:19,450 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=29.544299 client_order_id=230 message='price is not a multiple of tick size'
2023-03-12 20:36:19,450 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=29.550872 client_order_id=231 message='price is not a multiple of tick size'
2023-03-12 20:36:19,723 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=29.823021 client_order_id=232 message='price is not a multiple of tick size'
2023-03-12 20:36:19,723 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=29.823804 client_order_id=233 message='price is not a multiple of tick size'
2023-03-12 20:36:19,948 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=30.042051 client_order_id=234 message='price is not a multiple of tick size'
2023-03-12 20:36:19,950 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=30.048977 client_order_id=235 message='price is not a multiple of tick size'
2023-03-12 20:36:20,176 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=30.276372 client_order_id=236 message='price is not a multiple of tick size'
2023-03-12 20:36:20,176 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=30.277064 client_order_id=237 message='price is not a multiple of tick size'
2023-03-12 20:36:20,434 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=30.535177 client_order_id=238 message='price is not a multiple of tick size'
2023-03-12 20:36:20,435 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=30.535559 client_order_id=239 message='price is not a multiple of tick size'
2023-03-12 20:36:20,708 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=30.809195 client_order_id=240 message='price is not a multiple of tick size'
2023-03-12 20:36:20,709 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=30.809732 client_order_id=241 message='price is not a multiple of tick size'
